id,date,speed,around_holiday,holiday,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,uvIndex,visibility,Clear,Drizzle,Drizzle and Dangerously Windy,Drizzle and Humid,Drizzle and Windy,Foggy,Heavy Rain,Heavy Rain and Dangerously Windy,Heavy Rain and Humid,Heavy Rain and Windy,Humid,Humid and Foggy,Humid and Mostly Cloudy,Humid and Overcast,Humid and Partly Cloudy,Light Rain,Light Rain and Humid,Light Rain and Windy,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle,Possible Drizzle and Humid,Possible Light Rain,Possible Light Rain and Humid,Rain,Rain and Dangerously Windy,Rain and Humid,Rain and Windy,Windy,Windy and Humid,Windy and Partly Cloudy
10057,30/3/2018 21:00,42.986839200000006,False,False,22.03,22.32,17.99,0.78,1.49,103.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,30/3/2018 22:00,40.7772813,False,False,21.82,22.11,17.95,0.79,3.42,95.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,30/3/2018 23:00,41.670596,False,False,21.87,22.19,18.2,0.8,4.3,89.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,31/3/2018 0:00,49.696117799999996,False,False,21.43,21.61,17.01,0.76,5.91,65.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10061,31/3/2018 1:00,49.12917407,False,False,21.15,21.22,16.08,0.73,6.03,81.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,31/3/2018 2:00,49.64318103,False,False,21.19,21.23,15.79,0.71,5.05,67.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,31/3/2018 5:00,46.70394227,False,False,20.71,20.71,13.54,0.64,4.82,66.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,31/3/2018 6:00,48.84923613,False,False,19.6,19.6,13.76,0.69,3.69,93.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,31/3/2018 7:00,41.90647128,False,False,19.75,19.75,14.65,0.72,3.25,57.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10066,31/3/2018 9:00,38.19640418,False,False,22.78,22.78,14.74,0.6,4.17,99.0,3.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,31/3/2018 10:00,40.61686852,False,False,23.62,23.62,15.05,0.59,2.7,104.0,6.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,31/3/2018 11:00,37.95158334,False,False,24.62,24.62,14.39,0.53,4.29,98.0,8.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,31/3/2018 12:00,34.08480368,False,False,24.5,24.5,14.39,0.53,3.41,125.0,9.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,31/3/2018 13:00,34.61601921,False,False,25.1,25.1,14.66,0.52,3.15,113.0,9.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,31/3/2018 16:00,38.27812915,False,False,25.08,25.21,16.74,0.6,1.73,212.0,8.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,31/3/2018 17:00,37.69271314,False,False,24.07,24.16,16.4,0.62,2.28,121.0,1.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,31/3/2018 19:00,41.18269659,False,False,21.88,22.0,16.63,0.72,0.48,137.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,31/3/2018 21:00,37.78729335,False,False,21.55,21.78,17.46,0.78,1.7,96.0,0.0,15.977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,31/3/2018 22:00,38.01317417,False,False,20.56,20.72,16.67,0.78,1.03,75.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,1/4/2018 0:00,46.76585276,False,False,19.41,19.41,14.27,0.72,5.58,94.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,1/4/2018 2:00,47.06491048,False,False,18.57,18.57,14.49,0.77,5.55,45.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,1/4/2018 4:00,47.14015835,False,False,18.82,18.82,13.81,0.73,5.0,46.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,1/4/2018 5:00,46.75430045,False,False,18.88,18.88,14.43,0.75,4.75,73.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,1/4/2018 6:00,47.90351399,False,False,19.6,19.6,14.35,0.72,5.7,95.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,1/4/2018 8:00,45.41337022,False,False,18.68,18.68,14.84,0.78,6.88,84.0,0.0,7.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10082,1/4/2018 9:00,40.48328361,False,False,19.64,19.64,14.99,0.75,4.85,91.0,1.0,7.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10083,1/4/2018 10:00,45.61898381,False,False,19.72,19.72,14.69,0.73,4.38,92.0,3.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10084,1/4/2018 11:00,47.96575748,False,False,19.54,19.54,14.93,0.75,5.83,62.0,4.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10085,1/4/2018 12:00,45.41649517,False,False,20.33,20.33,14.95,0.71,4.47,94.0,4.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10086,1/4/2018 13:00,44.62932861,False,False,20.64,20.64,14.8,0.69,5.4,93.0,4.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10087,1/4/2018 14:00,46.8669709,False,False,20.12,20.12,15.0,0.72,4.53,88.0,4.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10088,1/4/2018 15:00,41.54657252,False,False,20.04,20.04,14.77,0.72,4.19,95.0,2.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10089,1/4/2018 17:00,43.92504553,False,False,18.96,18.96,14.93,0.77,4.6,81.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10090,1/4/2018 18:00,41.89991395,False,False,19.22,19.22,15.06,0.77,2.79,90.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10091,1/4/2018 19:00,45.49985567,False,False,18.92,18.92,14.87,0.77,3.8,101.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10092,1/4/2018 20:00,43.82107305,False,False,18.62,18.68,15.5,0.82,3.97,69.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10093,1/4/2018 23:00,43.10556497,False,False,18.57,18.66,15.75,0.84,3.39,81.0,0.0,10.003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,2/4/2018 0:00,49.49605601,False,False,9.86,8.26,-0.69,0.48,3.15,38.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10095,2/4/2018 2:00,47.17290413,False,False,10.87,10.87,0.0,0.47,2.48,19.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10096,2/4/2018 5:00,47.62907243,False,False,9.2,7.63,-0.23,0.52,2.87,13.0,0.0,8.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10097,2/4/2018 6:00,46.17812238,False,False,9.41,8.53,-1.24,0.47,1.97,10.0,0.0,8.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,2/4/2018 7:00,39.42714446,False,False,8.21,6.69,-0.77,0.53,2.52,25.0,0.0,8.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10099,2/4/2018 8:00,31.41627808,False,False,8.57,6.15,-0.05,0.55,4.19,352.0,0.0,8.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10100,2/4/2018 9:00,33.36068171,False,False,8.44,7.02,-0.86,0.52,2.45,334.0,2.0,8.998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,2/4/2018 11:00,34.80024215,False,False,9.22,7.14,-0.87,0.49,3.81,355.0,5.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,2/4/2018 12:00,28.44642436,False,False,9.24,7.67,-1.33,0.48,2.88,354.0,6.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,2/4/2018 13:00,31.97800406,False,False,11.0,11.0,-1.3,0.42,2.33,28.0,6.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,2/4/2018 15:00,26.70224668,False,False,9.77,8.1,-1.68,0.45,3.23,47.0,4.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,2/4/2018 16:00,30.31556229,False,False,9.69,7.52,-1.88,0.44,4.2,10.0,2.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,2/4/2018 18:00,19.65528048,False,False,10.35,10.35,-2.17,0.42,2.3,24.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,2/4/2018 20:00,39.62622804,False,False,8.81,6.26,-3.05,0.43,4.59,22.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10108,2/4/2018 21:00,43.27618578,False,False,8.18,6.35,-3.58,0.43,2.95,358.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,2/4/2018 23:00,43.87199657,False,False,8.26,5.67,-2.67,0.46,4.41,3.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10110,3/4/2018 2:00,46.27651871,False,False,21.1,21.64,19.58,0.91,3.69,138.0,0.0,8.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10111,3/4/2018 4:00,47.95726491,False,False,21.33,21.77,18.97,0.86,2.35,168.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,3/4/2018 5:00,45.10102219,False,False,21.02,21.55,19.47,0.91,2.92,148.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10113,3/4/2018 6:00,45.70891129,False,False,21.33,21.77,18.97,0.86,2.3,217.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10114,3/4/2018 7:00,39.19406896,False,False,21.33,21.77,18.97,0.86,2.26,219.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10115,3/4/2018 8:00,20.18735109,False,False,21.53,22.1,19.89,0.9,3.12,160.0,1.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10116,3/4/2018 10:00,17.4254625,False,False,21.8,22.29,19.42,0.86,2.59,112.0,4.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,3/4/2018 12:00,30.10252808,False,False,22.47,23.02,20.01,0.86,2.72,165.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10118,3/4/2018 16:00,28.04713733,False,False,22.74,23.32,20.28,0.86,3.06,200.0,2.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10119,3/4/2018 18:00,18.24295626,False,False,22.65,23.23,20.28,0.86,2.77,210.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10120,3/4/2018 19:00,32.68322053,False,False,22.65,23.23,20.28,0.86,2.88,172.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10121,3/4/2018 20:00,39.77416966,False,False,22.97,23.63,20.9,0.88,4.32,136.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10122,3/4/2018 21:00,48.04338462,False,False,22.94,23.52,20.36,0.85,3.77,134.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10123,4/4/2018 0:00,46.81227575,True,False,20.95,21.25,17.84,0.82,0.63,133.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,4/4/2018 1:00,47.98989258,True,False,20.95,21.23,17.71,0.82,1.3,97.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,4/4/2018 2:00,47.57087923,True,False,20.93,21.35,18.7,0.87,1.74,70.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,4/4/2018 6:00,45.22379332,True,False,20.48,20.76,17.5,0.83,0.69,130.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,4/4/2018 7:00,39.21948834,True,False,20.5,20.75,17.37,0.82,0.85,172.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,4/4/2018 9:00,14.1415959,True,False,23.79,24.25,19.62,0.77,0.9,167.0,3.0,15.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10129,4/4/2018 11:00,29.99127098,True,False,26.06,26.53,20.0,0.69,1.81,119.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10130,4/4/2018 12:00,26.24408779,True,False,25.76,26.13,19.07,0.67,1.25,145.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10131,4/4/2018 15:00,19.53381328,True,False,26.02,26.42,19.39,0.67,1.47,182.0,6.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,4/4/2018 16:00,25.42419089,True,False,25.57,25.99,19.47,0.69,1.78,160.0,3.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,4/4/2018 17:00,23.3804081,True,False,25.08,25.55,19.85,0.73,2.43,132.0,1.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,4/4/2018 18:00,14.97279186,True,False,23.58,23.98,19.18,0.76,1.89,177.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,4/4/2018 20:00,39.58674295,True,False,22.58,23.07,19.66,0.84,2.77,121.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,4/4/2018 23:00,44.8367882,True,False,22.06,22.58,19.65,0.86,2.57,105.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,5/4/2018 0:00,49.82715278,False,False,22.54,23.01,19.45,0.83,5.32,71.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10138,5/4/2018 2:00,47.40113104,False,False,21.96,22.48,19.68,0.87,4.42,84.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10139,5/4/2018 3:00,50.01584679,False,False,21.95,22.39,19.07,0.84,4.55,99.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10140,5/4/2018 4:00,47.35312401,False,False,21.8,22.22,18.92,0.84,4.36,98.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10141,5/4/2018 6:00,46.43796099,False,False,22.57,23.04,19.44,0.83,4.05,92.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10142,5/4/2018 7:00,37.76810988,False,False,22.25,22.7,19.2,0.83,3.62,97.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10143,5/4/2018 8:00,26.94691677,False,False,22.72,23.21,19.65,0.83,5.43,87.0,2.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10144,5/4/2018 10:00,42.5946084,False,False,23.53,23.97,19.38,0.78,3.87,95.0,6.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10145,5/4/2018 11:00,37.05363068,False,False,23.7,24.19,19.81,0.79,5.16,85.0,9.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,5/4/2018 12:00,29.66069794,False,False,23.39,23.83,19.34,0.78,5.49,98.0,10.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,5/4/2018 13:00,30.86698411,False,False,23.61,24.06,19.46,0.78,4.19,100.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10148,5/4/2018 14:00,27.31391327,False,False,23.79,24.26,19.76,0.78,5.01,94.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10149,5/4/2018 16:00,29.19581046,False,False,23.52,23.92,19.1,0.76,3.82,99.0,3.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10150,5/4/2018 18:00,24.03787388,False,False,23.07,23.47,19.06,0.78,3.8,97.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10151,5/4/2018 19:00,36.52583653,False,False,22.84,23.29,19.38,0.81,4.38,69.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10152,5/4/2018 20:00,39.03651511,False,False,22.68,23.18,19.68,0.83,4.57,90.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10153,5/4/2018 22:00,43.31791609,False,False,22.48,22.93,19.32,0.82,5.14,92.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10154,6/4/2018 0:00,46.97814183,False,False,28.62,33.85,25.0,0.81,5.7,110.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,6/4/2018 2:00,47.40561574,False,False,28.62,33.85,25.0,0.81,4.6,101.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,6/4/2018 4:00,47.00523886,False,False,28.62,33.85,25.0,0.81,4.11,110.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,6/4/2018 6:00,47.6458908,False,False,26.6,30.14,26.01,0.97,5.09,80.0,0.0,8.005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,6/4/2018 7:00,37.49838149,False,False,27.62,31.97,25.0,0.86,5.09,71.0,1.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,6/4/2018 8:00,14.11724179,False,False,29.61,35.56,25.0,0.76,5.7,80.0,2.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160,6/4/2018 9:00,18.31383209,False,False,30.62,36.0,23.99,0.68,7.2,101.0,5.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,6/4/2018 10:00,24.74398124,False,False,30.62,36.0,23.99,0.68,6.7,90.0,7.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,6/4/2018 11:00,23.47855504,False,False,30.62,36.0,23.99,0.68,7.7,110.0,8.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,6/4/2018 12:00,16.15278333,False,False,30.62,36.0,23.99,0.68,8.21,110.0,9.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,6/4/2018 14:00,19.945421399999997,False,False,31.61,36.28,22.99,0.6,7.7,110.0,7.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,6/4/2018 15:00,18.82425244,False,False,30.62,36.0,23.99,0.68,10.8,110.0,6.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10166,6/4/2018 16:00,13.23019677,False,False,29.61,34.52,23.99,0.72,6.7,80.0,3.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,6/4/2018 20:00,40.72651006,False,False,27.62,31.25,23.99,0.81,5.7,101.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10168,6/4/2018 23:00,45.4355847,False,False,28.62,33.85,25.0,0.81,4.6,80.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,7/4/2018 3:00,47.21694422,False,False,28.62,33.85,25.0,0.81,7.2,210.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
